Filename,Category,Type
airplane_other4_497.jpg,airplane,o
airplane_other2_554.jpg,airplane,o
bottle_other4_321.jpg,bottle,o
airplane_other1_136.jpg,airplane,o
chair_top0_265.jpg,chair,t
bed_other1_524.jpg,bed,o
bed_other3_4.jpg,bed,o
bottle_other3_356.jpg,bottle,o
camera_top0_15.jpg,camera,t
bed_other1_89.jpg,bed,o
camera_other1_258.jpg,camera,o
airplane_other0_474.jpg,airplane,o
camera_other0_463.jpg,camera,o
bed_other3_60.jpg,bed,o
car_other1_541.jpg,car,o
car_other4_490.jpg,car,o
bed_other2_115.jpg,bed,o
bottle_top0_395.jpg,bottle,t
camera_other2_158.jpg,camera,o
bottle_other4_14.jpg,bottle,o
camera_top0_371.jpg,camera,t
bottle_other2_158.jpg,bottle,o
bed_other4_128.jpg,bed,o
chair_other2_360.jpg,chair,o
airplane_other0_331.jpg,airplane,o
car_other1_514.jpg,car,o
bottle_other1_99.jpg,bottle,o
bed_other3_489.jpg,bed,o
bottle_other2_200.jpg,bottle,o
chair_top0_125.jpg,chair,t
bed_other0_208.jpg,bed,o
chair_other4_250.jpg,chair,o
airplane_other3_128.jpg,airplane,o
camera_other4_51.jpg,camera,o
bottle_other2_554.jpg,bottle,o
bed_other3_513.jpg,bed,o
bed_other2_70.jpg,bed,o
bed_other2_500.jpg,bed,o
camera_top0_319.jpg,camera,t
bottle_other0_408.jpg,bottle,o
car_top0_57.jpg,car,t
bottle_other2_388.jpg,bottle,o
car_other0_139.jpg,car,o
bed_other1_382.jpg,bed,o
car_top0_504.jpg,car,t
bed_other1_555.jpg,bed,o
bed_other0_214.jpg,bed,o
bottle_other2_11.jpg,bottle,o
bed_other3_228.jpg,bed,o
chair_other3_300.jpg,chair,o
camera_other2_304.jpg,camera,o
chair_top0_254.jpg,chair,t
chair_top0_433.jpg,chair,t
bed_top0_487.jpg,bed,t
airplane_other4_377.jpg,airplane,o
bed_other3_440.jpg,bed,o
camera_top0_143.jpg,camera,t
bottle_other2_401.jpg,bottle,o
camera_top0_588.jpg,camera,t
bottle_other0_160.jpg,bottle,o
bed_other2_155.jpg,bed,o
camera_other4_230.jpg,camera,o
camera_other2_558.jpg,camera,o
bottle_other0_72.jpg,bottle,o
car_other0_21.jpg,car,o
camera_other4_43.jpg,camera,o
airplane_other3_164.jpg,airplane,o
airplane_other4_492.jpg,airplane,o
bed_other2_523.jpg,bed,o
bed_other3_325.jpg,bed,o
chair_other3_260.jpg,chair,o
camera_top0_508.jpg,camera,t
camera_other4_259.jpg,camera,o
chair_other0_119.jpg,chair,o
bottle_other0_472.jpg,bottle,o
bed_other1_352.jpg,bed,o
car_top0_179.jpg,car,t
airplane_other2_559.jpg,airplane,o
car_other0_505.jpg,car,o
airplane_top0_44.jpg,airplane,t
bottle_top0_27.jpg,bottle,t
camera_other2_232.jpg,camera,o
car_other4_219.jpg,car,o
bed_other1_148.jpg,bed,o
chair_other2_154.jpg,chair,o
airplane_other4_246.jpg,airplane,o
car_top0_493.jpg,car,t
airplane_other3_392.jpg,airplane,o
car_other1_235.jpg,car,o
bottle_top0_380.jpg,bottle,t
airplane_other1_588.jpg,airplane,o
bed_other0_500.jpg,bed,o
chair_other2_390.jpg,chair,o
car_other3_2.jpg,car,o
camera_other1_231.jpg,camera,o
car_other0_274.jpg,car,o
car_other0_221.jpg,car,o
bottle_other4_107.jpg,bottle,o
camera_other2_502.jpg,camera,o
airplane_top0_383.jpg,airplane,t
car_other4_14.jpg,car,o
bed_other3_570.jpg,bed,o
bed_other3_399.jpg,bed,o
bottle_other4_269.jpg,bottle,o
bottle_other1_565.jpg,bottle,o
car_other1_292.jpg,car,o
bottle_other1_176.jpg,bottle,o
camera_top0_551.jpg,camera,t
bottle_other2_412.jpg,bottle,o
airplane_other0_403.jpg,airplane,o
bed_other1_266.jpg,bed,o
bottle_other3_498.jpg,bottle,o
chair_other0_535.jpg,chair,o
chair_other1_133.jpg,chair,o
airplane_other1_543.jpg,airplane,o
camera_top0_470.jpg,camera,t
chair_other2_152.jpg,chair,o
bottle_other1_334.jpg,bottle,o
camera_other2_196.jpg,camera,o
airplane_other2_452.jpg,airplane,o
camera_other1_342.jpg,camera,o
camera_top0_435.jpg,camera,t
car_other2_178.jpg,car,o
bottle_other2_596.jpg,bottle,o
bed_top0_463.jpg,bed,t
camera_other4_468.jpg,camera,o
chair_top0_200.jpg,chair,t
airplane_other4_478.jpg,airplane,o
camera_other0_539.jpg,camera,o
bed_other0_378.jpg,bed,o
car_other2_308.jpg,car,o
camera_other0_360.jpg,camera,o
airplane_other4_545.jpg,airplane,o
camera_other2_490.jpg,camera,o
airplane_other3_253.jpg,airplane,o
chair_other2_113.jpg,chair,o
bed_other1_408.jpg,bed,o
chair_other4_156.jpg,chair,o
chair_other3_307.jpg,chair,o
camera_other0_225.jpg,camera,o
car_other4_593.jpg,car,o
bottle_other3_17.jpg,bottle,o
camera_other0_496.jpg,camera,o
airplane_other0_194.jpg,airplane,o
bottle_other1_81.jpg,bottle,o
car_other4_308.jpg,car,o
camera_other3_191.jpg,camera,o
car_other1_484.jpg,car,o
bed_other2_294.jpg,bed,o
camera_other3_77.jpg,camera,o
car_other3_544.jpg,car,o
airplane_other4_69.jpg,airplane,o
airplane_other1_5.jpg,airplane,o
bottle_other1_523.jpg,bottle,o
airplane_other4_243.jpg,airplane,o
camera_other1_428.jpg,camera,o
camera_other1_564.jpg,camera,o
chair_other1_216.jpg,chair,o
airplane_other2_219.jpg,airplane,o
airplane_other4_100.jpg,airplane,o
bottle_other2_418.jpg,bottle,o
airplane_other3_582.jpg,airplane,o
chair_other2_277.jpg,chair,o
car_other0_579.jpg,car,o
bottle_other2_303.jpg,bottle,o
airplane_other3_201.jpg,airplane,o
camera_other0_80.jpg,camera,o
chair_other1_493.jpg,chair,o
chair_other0_298.jpg,chair,o
chair_other1_286.jpg,chair,o
airplane_other0_459.jpg,airplane,o
airplane_other4_482.jpg,airplane,o
car_other3_407.jpg,car,o
bottle_other2_348.jpg,bottle,o
chair_other1_141.jpg,chair,o
bed_top0_6.jpg,bed,t
car_other0_85.jpg,car,o
camera_other2_127.jpg,camera,o
bottle_top0_510.jpg,bottle,t
chair_other4_120.jpg,chair,o
bed_other1_476.jpg,bed,o
airplane_other2_104.jpg,airplane,o
airplane_other1_65.jpg,airplane,o
bed_other3_492.jpg,bed,o
airplane_top0_341.jpg,airplane,t
bottle_top0_227.jpg,bottle,t
bed_other4_245.jpg,bed,o
car_other0_480.jpg,car,o
chair_other2_442.jpg,chair,o
chair_other1_77.jpg,chair,o
camera_other2_64.jpg,camera,o
bottle_other0_392.jpg,bottle,o
car_top0_183.jpg,car,t
chair_other0_0.jpg,chair,o
chair_other3_204.jpg,chair,o
car_other0_597.jpg,car,o
chair_top0_470.jpg,chair,t
chair_other3_587.jpg,chair,o
camera_other1_166.jpg,camera,o
car_other0_244.jpg,car,o
bottle_other4_10.jpg,bottle,o
chair_other1_540.jpg,chair,o
bed_other1_227.jpg,bed,o
camera_other4_155.jpg,camera,o
bed_other1_117.jpg,bed,o
bottle_other2_271.jpg,bottle,o
camera_other0_135.jpg,camera,o
airplane_top0_423.jpg,airplane,t
airplane_other2_74.jpg,airplane,o
car_other2_68.jpg,car,o
chair_other2_63.jpg,chair,o
camera_other4_165.jpg,camera,o
bed_top0_311.jpg,bed,t
chair_other3_575.jpg,chair,o
bed_other2_175.jpg,bed,o
chair_other0_357.jpg,chair,o
airplane_other1_583.jpg,airplane,o
camera_other0_555.jpg,camera,o
car_top0_598.jpg,car,t
chair_other3_191.jpg,chair,o
bottle_other0_292.jpg,bottle,o
bed_other0_330.jpg,bed,o
airplane_other2_537.jpg,airplane,o
chair_other0_482.jpg,chair,o
bottle_other1_397.jpg,bottle,o
bed_other1_84.jpg,bed,o
car_other0_356.jpg,car,o
camera_other2_187.jpg,camera,o
bottle_top0_128.jpg,bottle,t
bed_other3_463.jpg,bed,o
bottle_top0_90.jpg,bottle,t
bottle_other0_268.jpg,bottle,o
airplane_other4_369.jpg,airplane,o
bed_other0_226.jpg,bed,o
bottle_other1_561.jpg,bottle,o
camera_other4_144.jpg,camera,o
chair_other0_216.jpg,chair,o
bed_other4_572.jpg,bed,o
bed_other1_163.jpg,bed,o
bottle_other4_163.jpg,bottle,o
bottle_other0_370.jpg,bottle,o
camera_other0_330.jpg,camera,o
bed_other4_92.jpg,bed,o
bed_top0_514.jpg,bed,t
camera_other3_582.jpg,camera,o
airplane_other0_458.jpg,airplane,o
bed_other3_229.jpg,bed,o
chair_other2_250.jpg,chair,o
camera_other2_271.jpg,camera,o
airplane_other4_356.jpg,airplane,o
car_other3_298.jpg,car,o
camera_other1_334.jpg,camera,o
bed_other3_294.jpg,bed,o
bottle_other1_163.jpg,bottle,o
chair_other0_136.jpg,chair,o
airplane_top0_34.jpg,airplane,t
chair_other1_231.jpg,chair,o
bottle_top0_250.jpg,bottle,t
airplane_top0_247.jpg,airplane,t
airplane_other2_329.jpg,airplane,o
bed_other0_106.jpg,bed,o
camera_top0_212.jpg,camera,t
bottle_other0_426.jpg,bottle,o
bed_other3_369.jpg,bed,o
car_other1_134.jpg,car,o
airplane_other4_340.jpg,airplane,o
bottle_other3_453.jpg,bottle,o
car_other1_441.jpg,car,o
bottle_top0_547.jpg,bottle,t
bottle_other1_146.jpg,bottle,o
camera_other2_195.jpg,camera,o
car_top0_462.jpg,car,t
chair_top0_589.jpg,chair,t
chair_top0_463.jpg,chair,t
bottle_other1_362.jpg,bottle,o
camera_other1_172.jpg,camera,o
camera_other0_347.jpg,camera,o
camera_other3_391.jpg,camera,o
airplane_other0_570.jpg,airplane,o
camera_other4_108.jpg,camera,o
bottle_other4_506.jpg,bottle,o
airplane_other1_400.jpg,airplane,o
airplane_other0_379.jpg,airplane,o
bed_top0_582.jpg,bed,t
bed_other4_2.jpg,bed,o
airplane_top0_208.jpg,airplane,t
airplane_other3_147.jpg,airplane,o
camera_other3_156.jpg,camera,o
airplane_other4_15.jpg,airplane,o
airplane_other1_488.jpg,airplane,o
airplane_other2_477.jpg,airplane,o
airplane_other1_418.jpg,airplane,o
bed_other3_366.jpg,bed,o
camera_other1_251.jpg,camera,o
bottle_other2_212.jpg,bottle,o
chair_top0_571.jpg,chair,t
airplane_other1_19.jpg,airplane,o
airplane_other3_85.jpg,airplane,o
bed_other0_351.jpg,bed,o
bed_other0_553.jpg,bed,o
bed_other0_232.jpg,bed,o
airplane_other1_539.jpg,airplane,o
camera_other3_564.jpg,camera,o
bottle_other2_258.jpg,bottle,o
airplane_other1_96.jpg,airplane,o
chair_other3_259.jpg,chair,o
airplane_other2_191.jpg,airplane,o
camera_top0_253.jpg,camera,t
chair_other2_425.jpg,chair,o
airplane_other1_320.jpg,airplane,o
car_top0_154.jpg,car,t
bottle_other2_163.jpg,bottle,o
chair_top0_15.jpg,chair,t
bottle_other1_456.jpg,bottle,o
car_top0_101.jpg,car,t
bottle_other0_170.jpg,bottle,o
bottle_other0_23.jpg,bottle,o
airplane_other3_108.jpg,airplane,o
airplane_top0_563.jpg,airplane,t
bottle_other2_422.jpg,bottle,o
car_top0_314.jpg,car,t
chair_other0_208.jpg,chair,o
airplane_other2_28.jpg,airplane,o
car_top0_67.jpg,car,t
bed_other2_254.jpg,bed,o
bed_top0_135.jpg,bed,t
car_other4_491.jpg,car,o
bed_other0_447.jpg,bed,o
bottle_other2_539.jpg,bottle,o
camera_other0_215.jpg,camera,o
camera_top0_352.jpg,camera,t
camera_other3_180.jpg,camera,o
chair_other1_9.jpg,chair,o
bed_other3_173.jpg,bed,o
camera_other0_461.jpg,camera,o
camera_other1_541.jpg,camera,o
airplane_top0_210.jpg,airplane,t
camera_top0_445.jpg,camera,t
camera_top0_534.jpg,camera,t
chair_other4_183.jpg,chair,o
camera_other3_122.jpg,camera,o
bottle_other2_291.jpg,bottle,o
bed_other4_320.jpg,bed,o
bed_other2_484.jpg,bed,o
camera_other3_475.jpg,camera,o
car_other2_192.jpg,car,o
airplane_other4_2.jpg,airplane,o
bottle_other3_422.jpg,bottle,o
bottle_other4_200.jpg,bottle,o
airplane_other2_368.jpg,airplane,o
airplane_other3_78.jpg,airplane,o
camera_other1_54.jpg,camera,o
camera_other2_94.jpg,camera,o
bottle_top0_565.jpg,bottle,t
bed_top0_336.jpg,bed,t
chair_other0_286.jpg,chair,o
chair_other4_37.jpg,chair,o
airplane_other3_336.jpg,airplane,o
bed_other0_3.jpg,bed,o
camera_other0_90.jpg,camera,o
bottle_other1_218.jpg,bottle,o
bottle_other1_261.jpg,bottle,o
airplane_top0_503.jpg,airplane,t
chair_other3_71.jpg,chair,o
camera_other3_366.jpg,camera,o
car_other1_487.jpg,car,o
bottle_other4_575.jpg,bottle,o
bottle_top0_253.jpg,bottle,t
camera_other1_194.jpg,camera,o
camera_top0_532.jpg,camera,t
airplane_other1_441.jpg,airplane,o
bottle_other1_284.jpg,bottle,o
bed_other0_112.jpg,bed,o
car_other2_593.jpg,car,o
camera_other3_181.jpg,camera,o
bed_other3_203.jpg,bed,o
airplane_top0_369.jpg,airplane,t
bed_other4_98.jpg,bed,o
airplane_other4_308.jpg,airplane,o
bed_other3_458.jpg,bed,o
car_other1_230.jpg,car,o
car_other1_6.jpg,car,o
camera_other3_71.jpg,camera,o
camera_top0_241.jpg,camera,t
chair_other4_345.jpg,chair,o
chair_other2_114.jpg,chair,o
camera_other2_176.jpg,camera,o
camera_other4_333.jpg,camera,o
camera_other3_581.jpg,camera,o
camera_top0_220.jpg,camera,t
bottle_other1_299.jpg,bottle,o
airplane_other1_309.jpg,airplane,o
airplane_other1_93.jpg,airplane,o
car_other4_395.jpg,car,o
chair_other2_363.jpg,chair,o
bottle_other3_486.jpg,bottle,o
camera_top0_345.jpg,camera,t
car_other1_220.jpg,car,o
chair_other3_237.jpg,chair,o
camera_top0_515.jpg,camera,t
camera_other4_101.jpg,camera,o
camera_other1_67.jpg,camera,o
airplane_top0_554.jpg,airplane,t
airplane_other2_370.jpg,airplane,o
chair_other0_168.jpg,chair,o
chair_top0_246.jpg,chair,t
airplane_other3_370.jpg,airplane,o
bed_other1_455.jpg,bed,o
bed_other1_371.jpg,bed,o
chair_other1_461.jpg,chair,o
chair_other3_87.jpg,chair,o
bottle_other4_303.jpg,bottle,o
airplane_other3_74.jpg,airplane,o
car_top0_310.jpg,car,t
bed_other0_377.jpg,bed,o
bed_other3_544.jpg,bed,o
camera_other4_250.jpg,camera,o
airplane_other1_193.jpg,airplane,o
bed_other1_359.jpg,bed,o
bottle_top0_588.jpg,bottle,t
bed_other2_131.jpg,bed,o
bed_other4_6.jpg,bed,o
airplane_other4_355.jpg,airplane,o
airplane_other4_348.jpg,airplane,o
car_other3_528.jpg,car,o
car_other2_367.jpg,car,o
car_other3_503.jpg,car,o
chair_other0_516.jpg,chair,o
bed_other0_429.jpg,bed,o
chair_other3_425.jpg,chair,o
camera_other3_534.jpg,camera,o
chair_other2_237.jpg,chair,o
car_other1_97.jpg,car,o
camera_other2_400.jpg,camera,o
camera_other1_177.jpg,camera,o
bed_other1_596.jpg,bed,o
car_other2_47.jpg,car,o
bed_other2_237.jpg,bed,o
bottle_other2_392.jpg,bottle,o
chair_other0_57.jpg,chair,o
bottle_other3_324.jpg,bottle,o
camera_other1_559.jpg,camera,o
bottle_other3_91.jpg,bottle,o
bottle_other4_117.jpg,bottle,o
airplane_top0_408.jpg,airplane,t
camera_other2_402.jpg,camera,o
bottle_other1_414.jpg,bottle,o
car_top0_118.jpg,car,t
chair_other4_5.jpg,chair,o
car_other3_224.jpg,car,o
bottle_other3_87.jpg,bottle,o
bottle_other1_518.jpg,bottle,o
car_other1_212.jpg,car,o
airplane_other1_210.jpg,airplane,o
bottle_other0_226.jpg,bottle,o
airplane_other2_32.jpg,airplane,o
bed_top0_212.jpg,bed,t
car_other3_212.jpg,car,o
car_top0_133.jpg,car,t
camera_other1_235.jpg,camera,o
chair_top0_96.jpg,chair,t
car_other1_336.jpg,car,o
chair_other3_221.jpg,chair,o
camera_other4_293.jpg,camera,o
camera_other3_585.jpg,camera,o
bottle_other1_277.jpg,bottle,o
airplane_other2_386.jpg,airplane,o
bed_other1_70.jpg,bed,o
chair_other1_590.jpg,chair,o
bed_other2_321.jpg,bed,o
airplane_other2_243.jpg,airplane,o
chair_other2_55.jpg,chair,o
camera_other1_253.jpg,camera,o
chair_other4_255.jpg,chair,o
camera_other1_296.jpg,camera,o
airplane_other0_353.jpg,airplane,o
bed_other1_3.jpg,bed,o
camera_other4_329.jpg,camera,o
camera_other4_292.jpg,camera,o
airplane_other3_172.jpg,airplane,o
bottle_other2_4.jpg,bottle,o
camera_other1_117.jpg,camera,o
camera_top0_561.jpg,camera,t
chair_other3_3.jpg,chair,o
airplane_other4_381.jpg,airplane,o
bottle_other2_435.jpg,bottle,o
chair_other2_582.jpg,chair,o
camera_other4_377.jpg,camera,o
bed_other2_391.jpg,bed,o
car_other4_176.jpg,car,o
chair_other1_433.jpg,chair,o
bed_other2_40.jpg,bed,o
bed_other4_334.jpg,bed,o
bed_top0_371.jpg,bed,t
car_other1_404.jpg,car,o
bed_other1_133.jpg,bed,o
airplane_other0_145.jpg,airplane,o
bottle_top0_15.jpg,bottle,t
bed_other4_349.jpg,bed,o
bottle_other3_135.jpg,bottle,o
airplane_top0_291.jpg,airplane,t
car_top0_58.jpg,car,t
camera_other1_78.jpg,camera,o
bottle_other2_195.jpg,bottle,o
bottle_other3_118.jpg,bottle,o
airplane_other3_59.jpg,airplane,o
bed_other2_183.jpg,bed,o
car_other4_317.jpg,car,o
chair_other4_509.jpg,chair,o
car_other3_365.jpg,car,o
car_other3_67.jpg,car,o
bottle_other3_20.jpg,bottle,o
bed_other4_138.jpg,bed,o
airplane_other1_396.jpg,airplane,o
bottle_other2_463.jpg,bottle,o
bottle_other1_4.jpg,bottle,o
camera_top0_438.jpg,camera,t
car_other3_452.jpg,car,o
bottle_other4_347.jpg,bottle,o
bed_other1_276.jpg,bed,o
camera_other0_48.jpg,camera,o
airplane_other2_114.jpg,airplane,o
camera_other0_484.jpg,camera,o
bottle_other2_148.jpg,bottle,o
camera_other3_113.jpg,camera,o
car_other4_563.jpg,car,o
airplane_other4_535.jpg,airplane,o
chair_other0_134.jpg,chair,o
bed_other3_485.jpg,bed,o
chair_other3_598.jpg,chair,o
bed_other2_332.jpg,bed,o
bottle_other2_9.jpg,bottle,o
bottle_other2_586.jpg,bottle,o
airplane_other1_91.jpg,airplane,o
car_other3_511.jpg,car,o
airplane_other3_521.jpg,airplane,o
bottle_other0_187.jpg,bottle,o
chair_other0_565.jpg,chair,o
bed_other4_502.jpg,bed,o
bottle_other3_158.jpg,bottle,o
car_other3_79.jpg,car,o
camera_other2_348.jpg,camera,o
chair_other2_441.jpg,chair,o
camera_top0_546.jpg,camera,t
airplane_other1_439.jpg,airplane,o
airplane_top0_424.jpg,airplane,t
car_other2_569.jpg,car,o
bed_other4_326.jpg,bed,o
chair_top0_171.jpg,chair,t
chair_other1_417.jpg,chair,o
bed_other0_115.jpg,bed,o
chair_other4_433.jpg,chair,o
bed_top0_266.jpg,bed,t
chair_other4_419.jpg,chair,o
airplane_other3_571.jpg,airplane,o
bed_other4_99.jpg,bed,o
camera_other2_445.jpg,camera,o
car_other0_551.jpg,car,o
chair_other4_373.jpg,chair,o
chair_other4_385.jpg,chair,o
car_other2_53.jpg,car,o
airplane_other0_110.jpg,airplane,o
camera_other3_11.jpg,camera,o
bed_other2_485.jpg,bed,o
bed_other0_63.jpg,bed,o
chair_other3_299.jpg,chair,o
airplane_other3_327.jpg,airplane,o
airplane_other3_548.jpg,airplane,o
airplane_top0_344.jpg,airplane,t
bed_other0_178.jpg,bed,o
chair_other3_430.jpg,chair,o
car_other0_20.jpg,car,o
car_other3_263.jpg,car,o
car_other0_11.jpg,car,o
bottle_other2_486.jpg,bottle,o
camera_other3_527.jpg,camera,o
bed_other2_559.jpg,bed,o
bottle_other0_214.jpg,bottle,o
camera_other1_261.jpg,camera,o
chair_top0_233.jpg,chair,t
airplane_other4_105.jpg,airplane,o
camera_other4_120.jpg,camera,o
bottle_other0_459.jpg,bottle,o
airplane_other2_115.jpg,airplane,o
airplane_other4_132.jpg,airplane,o
camera_other1_514.jpg,camera,o
bottle_other2_431.jpg,bottle,o
bed_other0_296.jpg,bed,o
bottle_other3_152.jpg,bottle,o
bottle_other0_527.jpg,bottle,o
camera_top0_523.jpg,camera,t
bed_other2_380.jpg,bed,o
camera_other2_85.jpg,camera,o
bed_other2_596.jpg,bed,o
chair_top0_45.jpg,chair,t
camera_other3_270.jpg,camera,o
bottle_other3_66.jpg,bottle,o
bottle_other1_543.jpg,bottle,o
chair_other1_356.jpg,chair,o
camera_other2_299.jpg,camera,o
chair_other4_244.jpg,chair,o
camera_other3_96.jpg,camera,o
chair_top0_502.jpg,chair,t
chair_top0_208.jpg,chair,t
camera_top0_162.jpg,camera,t
chair_top0_468.jpg,chair,t
bottle_other4_396.jpg,bottle,o
bottle_other2_352.jpg,bottle,o
chair_other3_352.jpg,chair,o
bed_other0_134.jpg,bed,o
bed_other1_259.jpg,bed,o
car_other0_113.jpg,car,o
airplane_other0_9.jpg,airplane,o
chair_top0_263.jpg,chair,t
bottle_other0_383.jpg,bottle,o
bed_other0_374.jpg,bed,o
airplane_other3_464.jpg,airplane,o
airplane_other0_152.jpg,airplane,o
bottle_other0_449.jpg,bottle,o
car_other0_225.jpg,car,o
camera_other1_596.jpg,camera,o
car_other3_314.jpg,car,o
bed_other1_347.jpg,bed,o
chair_top0_108.jpg,chair,t
bed_other2_558.jpg,bed,o
bottle_other4_247.jpg,bottle,o
bed_other4_504.jpg,bed,o
bottle_other3_502.jpg,bottle,o
bottle_other4_135.jpg,bottle,o
bed_top0_118.jpg,bed,t
bottle_other4_307.jpg,bottle,o
car_other4_397.jpg,car,o
chair_top0_511.jpg,chair,t
camera_other1_410.jpg,camera,o
camera_other4_299.jpg,camera,o
bed_top0_456.jpg,bed,t
car_other2_166.jpg,car,o
car_top0_312.jpg,car,t
bed_top0_243.jpg,bed,t
bottle_top0_462.jpg,bottle,t
bottle_top0_243.jpg,bottle,t
camera_other3_374.jpg,camera,o
airplane_other4_309.jpg,airplane,o
camera_top0_91.jpg,camera,t
bed_other3_487.jpg,bed,o
camera_other1_529.jpg,camera,o
airplane_top0_322.jpg,airplane,t
airplane_other1_284.jpg,airplane,o
bed_other3_182.jpg,bed,o
bottle_top0_513.jpg,bottle,t
bottle_other2_199.jpg,bottle,o
camera_top0_70.jpg,camera,t
car_top0_543.jpg,car,t
airplane_other2_415.jpg,airplane,o
car_other3_150.jpg,car,o
car_other0_336.jpg,car,o
chair_other1_200.jpg,chair,o
chair_top0_210.jpg,chair,t
airplane_other0_121.jpg,airplane,o
airplane_other4_286.jpg,airplane,o
airplane_other2_47.jpg,airplane,o
airplane_other1_143.jpg,airplane,o
bed_other2_246.jpg,bed,o
airplane_other3_384.jpg,airplane,o
airplane_top0_484.jpg,airplane,t
bed_other4_585.jpg,bed,o
bed_other0_217.jpg,bed,o
bed_other3_168.jpg,bed,o
car_other1_203.jpg,car,o
car_other3_254.jpg,car,o
airplane_other3_426.jpg,airplane,o
camera_other2_583.jpg,camera,o
bottle_other0_22.jpg,bottle,o
car_top0_529.jpg,car,t
car_other0_155.jpg,car,o
airplane_other2_298.jpg,airplane,o
chair_other1_122.jpg,chair,o
bottle_other0_348.jpg,bottle,o
camera_other4_551.jpg,camera,o
chair_other3_401.jpg,chair,o
bed_other3_502.jpg,bed,o
chair_other3_174.jpg,chair,o
car_other0_365.jpg,car,o
car_other4_209.jpg,car,o
chair_top0_315.jpg,chair,t
bed_other2_582.jpg,bed,o
chair_other0_25.jpg,chair,o
bottle_other0_537.jpg,bottle,o
chair_other1_373.jpg,chair,o
chair_other3_272.jpg,chair,o
bottle_other3_150.jpg,bottle,o
bed_other4_469.jpg,bed,o
airplane_other1_467.jpg,airplane,o
camera_top0_450.jpg,camera,t
bed_other3_51.jpg,bed,o
chair_other1_232.jpg,chair,o
airplane_other1_175.jpg,airplane,o
car_other0_585.jpg,car,o
car_other4_25.jpg,car,o
camera_other3_593.jpg,camera,o
chair_other1_212.jpg,chair,o
bed_other0_130.jpg,bed,o
bed_other4_125.jpg,bed,o
chair_other4_411.jpg,chair,o
car_other0_416.jpg,car,o
airplane_other4_87.jpg,airplane,o
car_other2_395.jpg,car,o
chair_other1_453.jpg,chair,o
camera_top0_389.jpg,camera,t
bed_other4_559.jpg,bed,o
bottle_top0_198.jpg,bottle,t
airplane_other1_197.jpg,airplane,o
bottle_other0_58.jpg,bottle,o
camera_other3_522.jpg,camera,o
chair_top0_70.jpg,chair,t
camera_other3_40.jpg,camera,o
bed_other3_425.jpg,bed,o
car_other2_82.jpg,car,o
camera_other4_579.jpg,camera,o
car_other4_286.jpg,car,o
chair_other0_180.jpg,chair,o
bottle_other1_236.jpg,bottle,o
bottle_other0_358.jpg,bottle,o
bed_other4_202.jpg,bed,o
chair_other0_121.jpg,chair,o
bottle_other3_109.jpg,bottle,o
car_top0_479.jpg,car,t
bottle_other4_362.jpg,bottle,o
airplane_other2_222.jpg,airplane,o
car_other2_499.jpg,car,o
bottle_other3_368.jpg,bottle,o
airplane_other2_312.jpg,airplane,o
chair_other2_326.jpg,chair,o
camera_other0_56.jpg,camera,o
chair_other4_444.jpg,chair,o
airplane_other0_444.jpg,airplane,o
bed_other2_580.jpg,bed,o
chair_other3_519.jpg,chair,o
car_other2_425.jpg,car,o
car_other1_542.jpg,car,o
camera_other4_315.jpg,camera,o
bottle_other4_238.jpg,bottle,o
