filename,label,category,img_count,char_prob,final_image_prob
cat/001091/01.png,1091,cat,1,0.0274655037713792,0.0274655037713792
cat/061803/00.png,61803,cat,1,0.0011687448413352,0.0011687448413352
cat/011019/02.png,11019,cat,1,0.006591720905131,0.006591720905131
cat/020018/01.png,20018,cat,1,0.0032958604525655,0.0032958604525655
cat/025265/04.png,25265,cat,1,0.0024968639792162,0.0024968639792162
cat/080679/01.png,80679,cat,1,0.0009525608244408,0.0009525608244408
cat/030146/02.png,30146,cat,1,0.0021683292451088,0.0021683292451088
cat/110096/02.png,110096,cat,1,0.000695329209402,0.000695329209402
cat/100728/00.png,100728,cat,1,0.000762930660316,0.000762930660316
cat/077412/00.png,77412,cat,1,0.0009987455916865,0.0009987455916865
cat/047504/00.png,47504,cat,1,0.0014846218254799,0.0014846218254799
cat/032006/01.png,32006,cat,1,0.0020344817608429,0.0020344817608429
cat/002217/01.png,2217,cat,1,0.0183103358475861,0.0183103358475861
cat/060148/00.png,60148,cat,1,0.001194152337886,0.001194152337886
cat/089910/00.png,89910,cat,1,0.0008538498581775,0.0008538498581775
cat/066592/04.png,66592,cat,1,0.0011059934404582,0.0011059934404582
cat/108099/04.png,108099,cat,1,0.0007196201861496,0.0007196201861496
cat/027833/03.png,27833,cat,1,0.0023210284877221,0.0023210284877221
cat/057391/01.png,57391,cat,1,0.001277465291692,0.001277465291692
cat/010960/02.png,10960,cat,1,0.0068663759428448,0.0068663759428448
cat/047404/05.png,47404,cat,1,0.0014981183875297,0.0014981183875297
cat/009301/01.png,9301,cat,1,0.0074905919376488,0.0074905919376488
cat/104889/01.png,104889,cat,1,0.0007423109127399,0.0007423109127399
cat/047085/02.png,47085,cat,1,0.0015118625929199,0.0015118625929199
cat/094188/01.png,94188,cat,1,0.0008117882888092,0.0008117882888092
cat/107462/03.png,107462,cat,1,0.0007227764150362,0.0007227764150362
cat/008382/02.png,8382,cat,1,0.0078472867918226,0.0078472867918226
cat/026625/02.png,26625,cat,1,0.0023541860375467,0.0023541860375467
cat/086727/01.png,86727,cat,1,0.0009054561682872,0.0009054561682872
cat/000599/03.png,599,cat,1,0.0549310075427584,0.0549310075427584
cat/079703/00.png,79703,cat,1,0.000963701886715,0.000963701886715
cat/000833/02.png,833,cat,1,0.032958604525655,0.032958604525655
cat/014410/02.png,14410,cat,1,0.0043366584902177,0.0043366584902177
cat/037915/02.png,37915,cat,1,0.0018109123365744,0.0018109123365744
cat/021921/00.png,21921,cat,1,0.0027931020784453,0.0027931020784453
cat/004717/01.png,4717,cat,1,0.0109862015085516,0.0109862015085516
cat/008245/01.png,8245,cat,1,0.0082396511314137,0.0082396511314137
cat/086831/01.png,86831,cat,1,0.0008956142534145,0.0008956142534145
cat/030525/00.png,30525,cat,1,0.0021127310593368,0.0021127310593368
cat/043840/02.png,43840,cat,1,0.0015694573583645,0.0015694573583645
cat/058801/01.png,58801,cat,1,0.0012484319896081,0.0012484319896081
cat/105550/03.png,105550,cat,1,0.0007356831367333,0.0007356831367333
cat/021059/00.png,21059,cat,1,0.0028911056601451,0.0028911056601451
cat/025180/00.png,25180,cat,1,0.0025352772712042,0.0025352772712042
cat/057689/01.png,57689,cat,1,0.0012676386356021,0.0012676386356021
cat/030082/01.png,30082,cat,1,0.0021972403017103,0.0021972403017103
cat/108408/00.png,108408,cat,1,0.0007042436864456,0.0007042436864456
cat/038180/03.png,38180,cat,1,0.0017719679852502,0.0017719679852502
cat/078280/04.png,78280,cat,1,0.0009809108489778,0.0009809108489778
cat/056861/01.png,56861,cat,1,0.0012874454892834,0.0012874454892834
cat/077879/05.png,77879,cat,1,0.0009927290519775,0.0009927290519775
cat/004988/03.png,4988,cat,1,0.0102995639142672,0.0102995639142672
cat/030582/00.png,30582,cat,1,0.002085987628206,0.002085987628206
cat/075241/00.png,75241,cat,1,0.0010299563914267,0.0010299563914267
cat/093674/00.png,93674,cat,1,0.0008158070427142,0.0008158070427142
cat/112372/00.png,112372,cat,1,0.0006866375942844,0.0006866375942844
cat/075693/02.png,75693,cat,1,0.0010110001388237,0.0010110001388237
cat/014337/05.png,14337,cat,1,0.0044538654764398,0.0044538654764398
cat/012020/04.png,12020,cat,1,0.0053159039557508,0.0053159039557508
cat/080463/02.png,80463,cat,1,0.000958098968769,0.000958098968769
cat/089432/00.png,89432,cat,1,0.0008627906943888,0.0008627906943888
cat/096718/00.png,96718,cat,1,0.0007922741472513,0.0007922741472513
cat/092128/01.png,92128,cat,1,0.000832287993072,0.000832287993072
cat/086302/01.png,86302,cat,1,0.000910458688554,0.000910458688554
cat/020611/00.png,20611,cat,1,0.0030517226412643,0.0030517226412643
cat/015104/01.png,15104,cat,1,0.0041198255657068,0.0041198255657068
cat/110104/02.png,110104,cat,1,0.0006924076581019,0.0006924076581019
cat/075272/01.png,75272,cat,1,0.0010235591467594,0.0010235591467594
cat/002781/01.png,2781,cat,1,0.0164793022628275,0.0164793022628275
cat/030935/00.png,30935,cat,1,0.0020599127828534,0.0020599127828534
cat/089655/03.png,89655,cat,1,0.0008582969928556,0.0008582969928556
cat/047520/01.png,47520,cat,1,0.0014713662734667,0.0014713662734667
cat/064778/01.png,64778,cat,1,0.0011443959904741,0.0011443959904741
cat/035867/01.png,35867,cat,1,0.0018726479844122,0.0018726479844122
cat/065086/00.png,65086,cat,1,0.0011287193330703,0.0011287193330703
cat/007023/01.png,7023,cat,1,0.0086733169804355,0.0086733169804355
cat/005080/03.png,5080,cat,1,0.0096937072134279,0.0096937072134279
cat/098245/01.png,98245,cat,1,0.0007810095859159,0.0007810095859159
cat/012886/02.png,12886,cat,1,0.0045775839618965,0.0045775839618965
cat/010888/05.png,10888,cat,1,0.0071649140273163,0.0071649140273163
cat/074287/01.png,74287,cat,1,0.0010364341045803,0.0010364341045803
cat/026543/02.png,26543,cat,1,0.0023883046757721,0.0023883046757721
cat/046180/02.png,46180,cat,1,0.0015258613206321,0.0015258613206321
cat/108377/01.png,108377,cat,1,0.0007072661915376,0.0007072661915376
cat/113389/03.png,113389,cat,1,0.0006809629034226,0.0006809629034226
cat/078115/03.png,78115,cat,1,0.0009867845666363,0.0009867845666363
cat/103905/00.png,103905,cat,1,0.0007524795553802,0.0007524795553802
cat/059809/01.png,59809,cat,1,0.0012028687783085,0.0012028687783085
cat/035175/00.png,35175,cat,1,0.001916197937538,0.001916197937538
cat/113141/03.png,113141,cat,1,0.0006837884756359,0.0006837884756359
cat/110740/01.png,110740,cat,1,0.00068951055493,0.00068951055493
cat/051302/01.png,51302,cat,1,0.0013732751885689,0.0013732751885689
cat/001114/01.png,1114,cat,1,0.0235418603754679,0.0235418603754679
cat/039691/02.png,39691,cat,1,0.0016645759861441,0.0016645759861441
cat/030188/00.png,30188,cat,1,0.0021401691250425,0.0021401691250425
cat/086738/01.png,86738,cat,1,0.000900508320373,0.000900508320373
cat/024365/00.png,24365,cat,1,0.0026157622639408,0.0026157622639408
cat/055770/00.png,55770,cat,1,0.0013078811319704,0.0013078811319704
cat/029887/00.png,29887,cat,1,0.0022574386661407,0.0022574386661407
cat/093074/02.png,93074,cat,1,0.0008281056413481,0.0008281056413481
cat/017127/02.png,17127,cat,1,0.0036620671695172,0.0036620671695172
cat/065077/01.png,65077,cat,1,0.0011365036043329,0.0011365036043329
cat/011045/01.png,11045,cat,1,0.0063381931780105,0.0063381931780105
cat/012548/03.png,12548,cat,1,0.0048468536067139,0.0048468536067139
cat/108242/02.png,108242,cat,1,0.000710314752708,0.000710314752708
cat/019940/03.png,19940,cat,1,0.0033631229107811,0.0033631229107811
cat/088359/00.png,88359,cat,1,0.0008765586310014,0.0008765586310014
cat/067774/00.png,67774,cat,1,0.0010986201508551,0.0010986201508551
cat/100413/01.png,100413,cat,1,0.0007700608534031,0.0007700608534031
cat/019688/00.png,19688,cat,1,0.0034331879714224,0.0034331879714224
cat/068335/02.png,68335,cat,1,0.0010841646225544,0.0010841646225544
cat/003689/00.png,3689,cat,1,0.0126763863560211,0.0126763863560211
cat/023395/00.png,23395,cat,1,0.0026579519778754,0.0026579519778754
cat/062397/01.png,62397,cat,1,0.001160514243861,0.001160514243861
cat/032493/00.png,32493,cat,1,0.0020096710076618,0.0020096710076618
cat/083658/00.png,83658,cat,1,0.0009310340261484,0.0009310340261484
cat/023043/00.png,23043,cat,1,0.0027015249611192,0.0027015249611192
cat/020480/04.png,20480,cat,1,0.0031690965890052,0.0031690965890052
cat/106089/00.png,106089,cat,1,0.0007291726664967,0.0007291726664967
cat/054841/01.png,54841,cat,1,0.0013183441810262,0.0013183441810262
cat/033326/00.png,33326,cat,1,0.0019854581039551,0.0019854581039551
cat/109939/00.png,109939,cat,1,0.0006982755196113,0.0006982755196113
cat/070181/00.png,70181,cat,1,0.0010700845625212,0.0010700845625212
cat/059103/02.png,59103,cat,1,0.0012297986763304,0.0012297986763304
cat/021067/00.png,21067,cat,1,0.0028412590108323,0.0028412590108323
cat/034596/02.png,34596,cat,1,0.0019387414426855,0.0019387414426855
cat/018361/00.png,18361,cat,1,0.0035824570136581,0.0035824570136581
cat/011090/03.png,11090,cat,1,0.0061034452825287,0.0061034452825287
cat/039043/04.png,39043,cat,1,0.0017165939857112,0.0017165939857112
cat/083988/02.png,83988,cat,1,0.0009258034979116,0.0009258034979116
cat/035973/01.png,35973,cat,1,0.0018310335847586,0.0018310335847586
cat/070851/00.png,70851,cat,1,0.0010563655296684,0.0010563655296684
cat/033948/01.png,33948,cat,1,0.0019618216979556,0.0019618216979556
cat/093420/01.png,93420,cat,1,0.0008239651131413,0.0008239651131413
cat/087575/01.png,87575,cat,1,0.0008859839926251,0.0008859839926251
cat/058180/01.png,58180,cat,1,0.0012579620047959,0.0012579620047959
cat/020540/00.png,20540,cat,1,0.003109302313741,0.003109302313741
cat/052800/00.png,52800,cat,1,0.0013619258068452,0.0013619258068452
cat/028940/01.png,28940,cat,1,0.0022887919809482,0.0022887919809482
cat/045660/00.png,45660,cat,1,0.0015401217068063,0.0015401217068063
cat/102346/00.png,102346,cat,1,0.0007594148508215,0.0007594148508215
cat/025642/00.png,25642,cat,1,0.0024595973526608,0.0024595973526608
chimp/000064/00.png,64,chimp,62,0.1790666142069437,0.0028881711968861
chimp/000064/01.png,64,chimp,62,0.1790666142069437,0.0028881711968861
chimp/000064/02.png,64,chimp,62,0.1790666142069437,0.0028881711968861
chimp/000064/03.png,64,chimp,62,0.1790666142069437,0.0028881711968861
chimp/000064/04.png,64,chimp,62,0.1790666142069437,0.0028881711968861
chimp/000064/05.png,64,chimp,62,0.1790666142069437,0.0028881711968861
chimp/000064/06.png,64,chimp,62,0.1790666142069437,0.0028881711968861
chimp/000064/07.png,64,chimp,62,0.1790666142069437,0.0028881711968861
chimp/000064/08.png,64,chimp,62,0.1790666142069437,0.0028881711968861
chimp/000064/09.png,64,chimp,62,0.1790666142069437,0.0028881711968861
chimp/000064/10.png,64,chimp,62,0.1790666142069437,0.0028881711968861
chimp/000064/11.png,64,chimp,62,0.1790666142069437,0.0028881711968861
chimp/000064/12.png,64,chimp,62,0.1790666142069437,0.0028881711968861
chimp/000064/13.png,64,chimp,62,0.1790666142069437,0.0028881711968861
chimp/000064/14.png,64,chimp,62,0.1790666142069437,0.0028881711968861
chimp/000064/15.png,64,chimp,62,0.1790666142069437,0.0028881711968861
chimp/000064/16.png,64,chimp,62,0.1790666142069437,0.0028881711968861
chimp/000064/17.png,64,chimp,62,0.1790666142069437,0.0028881711968861
chimp/000064/18.png,64,chimp,62,0.1790666142069437,0.0028881711968861
chimp/000064/19.png,64,chimp,62,0.1790666142069437,0.0028881711968861
chimp/000064/20.png,64,chimp,62,0.1790666142069437,0.0028881711968861
chimp/000064/21.png,64,chimp,62,0.1790666142069437,0.0028881711968861
chimp/000064/22.png,64,chimp,62,0.1790666142069437,0.0028881711968861
chimp/000064/23.png,64,chimp,62,0.1790666142069437,0.0028881711968861
chimp/000064/24.png,64,chimp,62,0.1790666142069437,0.0028881711968861
chimp/000064/25.png,64,chimp,62,0.1790666142069437,0.0028881711968861
chimp/000064/26.png,64,chimp,62,0.1790666142069437,0.0028881711968861
chimp/000064/27.png,64,chimp,62,0.1790666142069437,0.0028881711968861
chimp/000064/28.png,64,chimp,62,0.1790666142069437,0.0028881711968861
chimp/000064/29.png,64,chimp,62,0.1790666142069437,0.0028881711968861
chimp/000064/30.png,64,chimp,62,0.1790666142069437,0.0028881711968861
chimp/000064/31.png,64,chimp,62,0.1790666142069437,0.0028881711968861
chimp/000064/32.png,64,chimp,62,0.1790666142069437,0.0028881711968861
chimp/000064/33.png,64,chimp,62,0.1790666142069437,0.0028881711968861
chimp/000064/34.png,64,chimp,62,0.1790666142069437,0.0028881711968861
chimp/000064/35.png,64,chimp,62,0.1790666142069437,0.0028881711968861
chimp/000064/36.png,64,chimp,62,0.1790666142069437,0.0028881711968861
chimp/000064/37.png,64,chimp,62,0.1790666142069437,0.0028881711968861
chimp/000064/38.png,64,chimp,62,0.1790666142069437,0.0028881711968861
chimp/000064/39.png,64,chimp,62,0.1790666142069437,0.0028881711968861
chimp/000064/40.png,64,chimp,62,0.1790666142069437,0.0028881711968861
chimp/000064/41.png,64,chimp,62,0.1790666142069437,0.0028881711968861
chimp/000064/42.png,64,chimp,62,0.1790666142069437,0.0028881711968861
chimp/000064/43.png,64,chimp,62,0.1790666142069437,0.0028881711968861
chimp/000064/44.png,64,chimp,62,0.1790666142069437,0.0028881711968861
chimp/000064/45.png,64,chimp,62,0.1790666142069437,0.0028881711968861
chimp/000064/46.png,64,chimp,62,0.1790666142069437,0.0028881711968861
chimp/000064/47.png,64,chimp,62,0.1790666142069437,0.0028881711968861
chimp/000064/48.png,64,chimp,62,0.1790666142069437,0.0028881711968861
chimp/000064/49.png,64,chimp,62,0.1790666142069437,0.0028881711968861
chimp/000064/50.png,64,chimp,62,0.1790666142069437,0.0028881711968861
chimp/000064/51.png,64,chimp,62,0.1790666142069437,0.0028881711968861
chimp/000064/52.png,64,chimp,62,0.1790666142069437,0.0028881711968861
chimp/000064/53.png,64,chimp,62,0.1790666142069437,0.0028881711968861
chimp/000064/54.png,64,chimp,62,0.1790666142069437,0.0028881711968861
chimp/000064/55.png,64,chimp,62,0.1790666142069437,0.0028881711968861
chimp/000064/56.png,64,chimp,62,0.1790666142069437,0.0028881711968861
chimp/000064/57.png,64,chimp,62,0.1790666142069437,0.0028881711968861
chimp/000064/58.png,64,chimp,62,0.1790666142069437,0.0028881711968861
chimp/000064/59.png,64,chimp,62,0.1790666142069437,0.0028881711968861
chimp/000064/60.png,64,chimp,62,0.1790666142069437,0.0028881711968861
chimp/000064/61.png,64,chimp,62,0.1790666142069437,0.0028881711968861
chimp/000064/00_flipped.png,64,chimp,62,0.1790666142069437,0.0028881711968861
chimp/000064/01_flipped.png,64,chimp,62,0.1790666142069437,0.0028881711968861
chimp/000064/02_flipped.png,64,chimp,62,0.1790666142069437,0.0028881711968861
chimp/000064/03_flipped.png,64,chimp,62,0.1790666142069437,0.0028881711968861
chimp/000064/04_flipped.png,64,chimp,62,0.1790666142069437,0.0028881711968861
chimp/000064/05_flipped.png,64,chimp,62,0.1790666142069437,0.0028881711968861
chimp/000064/06_flipped.png,64,chimp,62,0.1790666142069437,0.0028881711968861
chimp/000064/07_flipped.png,64,chimp,62,0.1790666142069437,0.0028881711968861
chimp/000064/08_flipped.png,64,chimp,62,0.1790666142069437,0.0028881711968861
chimp/000064/09_flipped.png,64,chimp,62,0.1790666142069437,0.0028881711968861
chimp/000064/10_flipped.png,64,chimp,62,0.1790666142069437,0.0028881711968861
chimp/000064/11_flipped.png,64,chimp,62,0.1790666142069437,0.0028881711968861
chimp/000064/12_flipped.png,64,chimp,62,0.1790666142069437,0.0028881711968861
chimp/000064/13_flipped.png,64,chimp,62,0.1790666142069437,0.0028881711968861
chimp/000064/14_flipped.png,64,chimp,62,0.1790666142069437,0.0028881711968861
chimp/000064/15_flipped.png,64,chimp,62,0.1790666142069437,0.0028881711968861
chimp/000064/16_flipped.png,64,chimp,62,0.1790666142069437,0.0028881711968861
chimp/000064/17_flipped.png,64,chimp,62,0.1790666142069437,0.0028881711968861
chimp/000064/18_flipped.png,64,chimp,62,0.1790666142069437,0.0028881711968861
chimp/000064/19_flipped.png,64,chimp,62,0.1790666142069437,0.0028881711968861
chimp/000064/20_flipped.png,64,chimp,62,0.1790666142069437,0.0028881711968861
chimp/000064/21_flipped.png,64,chimp,62,0.1790666142069437,0.0028881711968861
chimp/000064/22_flipped.png,64,chimp,62,0.1790666142069437,0.0028881711968861
chimp/000064/23_flipped.png,64,chimp,62,0.1790666142069437,0.0028881711968861
chimp/000064/24_flipped.png,64,chimp,62,0.1790666142069437,0.0028881711968861
chimp/000064/25_flipped.png,64,chimp,62,0.1790666142069437,0.0028881711968861
chimp/000064/26_flipped.png,64,chimp,62,0.1790666142069437,0.0028881711968861
chimp/000064/27_flipped.png,64,chimp,62,0.1790666142069437,0.0028881711968861
chimp/000064/28_flipped.png,64,chimp,62,0.1790666142069437,0.0028881711968861
chimp/000064/29_flipped.png,64,chimp,62,0.1790666142069437,0.0028881711968861
chimp/000064/30_flipped.png,64,chimp,62,0.1790666142069437,0.0028881711968861
chimp/000064/31_flipped.png,64,chimp,62,0.1790666142069437,0.0028881711968861
chimp/000064/32_flipped.png,64,chimp,62,0.1790666142069437,0.0028881711968861
chimp/000064/33_flipped.png,64,chimp,62,0.1790666142069437,0.0028881711968861
chimp/000064/34_flipped.png,64,chimp,62,0.1790666142069437,0.0028881711968861
chimp/000064/35_flipped.png,64,chimp,62,0.1790666142069437,0.0028881711968861
chimp/000064/36_flipped.png,64,chimp,62,0.1790666142069437,0.0028881711968861
chimp/000064/37_flipped.png,64,chimp,62,0.1790666142069437,0.0028881711968861
chimp/000064/38_flipped.png,64,chimp,62,0.1790666142069437,0.0028881711968861
chimp/000064/39_flipped.png,64,chimp,62,0.1790666142069437,0.0028881711968861
chimp/000064/40_flipped.png,64,chimp,62,0.1790666142069437,0.0028881711968861
chimp/000064/41_flipped.png,64,chimp,62,0.1790666142069437,0.0028881711968861
chimp/000064/42_flipped.png,64,chimp,62,0.1790666142069437,0.0028881711968861
chimp/000064/43_flipped.png,64,chimp,62,0.1790666142069437,0.0028881711968861
chimp/000064/44_flipped.png,64,chimp,62,0.1790666142069437,0.0028881711968861
chimp/000064/45_flipped.png,64,chimp,62,0.1790666142069437,0.0028881711968861
chimp/000064/46_flipped.png,64,chimp,62,0.1790666142069437,0.0028881711968861
chimp/000064/47_flipped.png,64,chimp,62,0.1790666142069437,0.0028881711968861
chimp/000064/48_flipped.png,64,chimp,62,0.1790666142069437,0.0028881711968861
chimp/000064/49_flipped.png,64,chimp,62,0.1790666142069437,0.0028881711968861
chimp/000064/50_flipped.png,64,chimp,62,0.1790666142069437,0.0028881711968861
chimp/000064/51_flipped.png,64,chimp,62,0.1790666142069437,0.0028881711968861
chimp/000064/52_flipped.png,64,chimp,62,0.1790666142069437,0.0028881711968861
chimp/000064/53_flipped.png,64,chimp,62,0.1790666142069437,0.0028881711968861
chimp/000064/54_flipped.png,64,chimp,62,0.1790666142069437,0.0028881711968861
chimp/000064/55_flipped.png,64,chimp,62,0.1790666142069437,0.0028881711968861
chimp/000064/56_flipped.png,64,chimp,62,0.1790666142069437,0.0028881711968861
chimp/000064/57_flipped.png,64,chimp,62,0.1790666142069437,0.0028881711968861
chimp/000064/58_flipped.png,64,chimp,62,0.1790666142069437,0.0028881711968861
chimp/000064/59_flipped.png,64,chimp,62,0.1790666142069437,0.0028881711968861
chimp/000064/60_flipped.png,64,chimp,62,0.1790666142069437,0.0028881711968861
chimp/000064/61_flipped.png,64,chimp,62,0.1790666142069437,0.0028881711968861
chimp/000391/00.png,391,chimp,2,0.0055958316939669,0.0027979158469834
chimp/000280/02.png,280,chimp,1,0.0016428129743756,0.0016428129743756
chimp/000138/04.png,138,chimp,2,0.009948145233719,0.0049740726168595
chimp/000093/02.png,93,chimp,1,0.0027979158469834,0.0027979158469834
