frame_id,MT,subj,obj,obj_num,obj_pos,obj_id
042MB_003150.jpg,042MB_1,042MB,bottle,2,obj_id_id1,h
042MB_002975.jpg,042MB_1,042MB,bottle,2,obj_id_id1,h
042MB_048950.jpg,042MB_7,042MB,bottle,1,obj_id_id1,l
042MB_049500.jpg,042MB_7,042MB,bottle,1,obj_id_id1,l
042MB_049950.jpg,042MB_7,042MB,bottle,1,obj_id_id1,l
042MB_049875.jpg,042MB_7,042MB,bottle,1,obj_id_id1,l
042MB_049925.jpg,042MB_7,042MB,bottle,1,obj_id_id1,l
042MB_049900.jpg,042MB_7,042MB,bottle,1,obj_id_id1,l
042MB_023450.jpg,042MB_5,042MB,bottle,1,obj_id_id1,j
042MB_023650.jpg,042MB_5,042MB,bottle,1,obj_id_id1,j
042MB_023425.jpg,042MB_5,042MB,bottle,1,obj_id_id1,j
042MB_023800.jpg,042MB_5,042MB,bottle,1,obj_id_id1,j
042MB_023550.jpg,042MB_5,042MB,bottle,1,obj_id_id1,j
042MB_023600.jpg,042MB_5,042MB,bottle,1,obj_id_id1,j
037SM_062900.jpg,037SM_9,037SM,bottle,3,obj_id_id2,i
037SM_059975.jpg,037SM_9,037SM,bottle,1,obj_id_id1,i
037SM_061950.jpg,037SM_9,037SM,bottle,2,obj_id_id1,i
037SM_060325.jpg,037SM_9,037SM,bottle,2,obj_id_id2,i
037SM_059800.jpg,037SM_9,037SM,bottle,2,obj_id_id2,i
037SM_059825.jpg,037SM_9,037SM,bottle,2,obj_id_id2,i
037SM_062925.jpg,037SM_9,037SM,bottle,1,obj_id_id1,i
037SM_062900.jpg,037SM_9,037SM,bottle,3,obj_id_id1,j
037SM_061850.jpg,037SM_9,037SM,bottle,1,obj_id_id1,j
037SM_060800.jpg,037SM_9,037SM,bottle,2,obj_id_id1,j
037SM_062575.jpg,037SM_9,037SM,bottle,1,obj_id_id1,j
037SM_060025.jpg,037SM_9,037SM,bottle,1,obj_id_id1,j
037SM_060250.jpg,037SM_9,037SM,bottle,3,obj_id_id1,j
037SM_062550.jpg,037SM_9,037SM,bottle,1,obj_id_id1,j
037SM_063450.jpg,037SM_11,037SM,bottle,1,obj_id_id1,g
037SM_063775.jpg,037SM_11,037SM,bottle,1,obj_id_id1,g
037SM_064500.jpg,037SM_11,037SM,bottle,1,obj_id_id1,g
037SM_068850.jpg,037SM_11,037SM,bottle,1,obj_id_id1,g
037SM_066275.jpg,037SM_11,037SM,bottle,1,obj_id_id1,g
037SM_067300.jpg,037SM_11,037SM,bottle,1,obj_id_id1,g
037SM_064925.jpg,037SM_11,037SM,bottle,1,obj_id_id1,g
037SM_058850.jpg,037SM_9,037SM,bottle,2,obj_id_id2,k
037SM_059225.jpg,037SM_9,037SM,bottle,1,obj_id_id2,k
037SM_059750.jpg,037SM_9,037SM,bottle,1,obj_id_id1,k
037SM_063075.jpg,037SM_9,037SM,bottle,1,obj_id_id1,k
037SM_062900.jpg,037SM_9,037SM,bottle,3,obj_id_id3,k
037SM_062825.jpg,037SM_9,037SM,bottle,2,obj_id_id2,k
037SM_061200.jpg,037SM_9,037SM,bottle,2,obj_id_id1,k
037SM_005475.jpg,037SM_1,037SM,bottle,2,obj_id_id2,a
037SM_006125.jpg,037SM_1,037SM,bottle,1,obj_id_id1,a
037SM_006675.jpg,037SM_1,037SM,bottle,1,obj_id_id1,a
037SM_006500.jpg,037SM_1,037SM,bottle,2,obj_id_id2,a
037SM_006650.jpg,037SM_1,037SM,bottle,2,obj_id_id2,a
037SM_006575.jpg,037SM_1,037SM,bottle,2,obj_id_id2,a
037SM_025500.jpg,037SM_5,037SM,bottle,2,obj_id_id1,a
038RB_065925.jpg,038RB_15,038RB,bottle,3,obj_id_id1,f
038RB_064800.jpg,038RB_15,038RB,bottle,3,obj_id_id1,f
038RB_064750.jpg,038RB_15,038RB,bottle,3,obj_id_id1,f
038RB_066325.jpg,038RB_15,038RB,bottle,2,obj_id_id1,f
038RB_060375.jpg,038RB_15,038RB,bottle,1,obj_id_id1,f
038RB_064625.jpg,038RB_15,038RB,bottle,3,obj_id_id1,f
038RB_067975.jpg,038RB_15,038RB,bottle,2,obj_id_id1,f
038RB_066350.jpg,038RB_15,038RB,bottle,2,obj_id_id1,f
038RB_068550.jpg,038RB_15,038RB,bottle,1,obj_id_id1,f
038RB_060425.jpg,038RB_15,038RB,bottle,1,obj_id_id1,f
038RB_066300.jpg,038RB_15,038RB,bottle,3,obj_id_id1,f
038RB_060825.jpg,038RB_15,038RB,bottle,1,obj_id_id1,f
038RB_064650.jpg,038RB_15,038RB,bottle,3,obj_id_id1,f
038RB_067800.jpg,038RB_15,038RB,bottle,2,obj_id_id1,f
038RB_067900.jpg,038RB_15,038RB,bottle,2,obj_id_id1,f
038RB_067975.jpg,038RB_15,038RB,bottle,2,obj_id_id2,i
038RB_066375.jpg,038RB_15,038RB,bottle,2,obj_id_id2,i
038RB_066225.jpg,038RB_15,038RB,bottle,2,obj_id_id2,i
038RB_067850.jpg,038RB_15,038RB,bottle,2,obj_id_id2,i
038RB_066025.jpg,038RB_15,038RB,bottle,3,obj_id_id3,i
038RB_066125.jpg,038RB_15,038RB,bottle,3,obj_id_id3,i
038RB_067825.jpg,038RB_15,038RB,bottle,1,obj_id_id1,i
038RB_064625.jpg,038RB_15,038RB,bottle,3,obj_id_id3,i
038RB_067950.jpg,038RB_15,038RB,bottle,2,obj_id_id2,i
038RB_066300.jpg,038RB_15,038RB,bottle,3,obj_id_id3,i
038RB_066350.jpg,038RB_15,038RB,bottle,2,obj_id_id2,i
038RB_066175.jpg,038RB_15,038RB,bottle,3,obj_id_id3,i
038RB_066450.jpg,038RB_15,038RB,bottle,3,obj_id_id3,i
038RB_064650.jpg,038RB_15,038RB,bottle,3,obj_id_id3,i
038RB_064800.jpg,038RB_15,038RB,bottle,3,obj_id_id3,i
038RB_066125.jpg,038RB_15,038RB,bottle,3,obj_id_id2,g
038RB_066175.jpg,038RB_15,038RB,bottle,3,obj_id_id2,g
038RB_063175.jpg,038RB_15,038RB,bottle,3,obj_id_id2,g
038RB_066450.jpg,038RB_15,038RB,bottle,3,obj_id_id2,g
038RB_064800.jpg,038RB_15,038RB,bottle,3,obj_id_id2,g
038RB_066025.jpg,038RB_15,038RB,bottle,3,obj_id_id2,g
038RB_064650.jpg,038RB_15,038RB,bottle,3,obj_id_id2,g
038RB_064625.jpg,038RB_15,038RB,bottle,3,obj_id_id2,g
038RB_067250.jpg,038RB_15,038RB,bottle,3,obj_id_id2,g
038RB_064750.jpg,038RB_15,038RB,bottle,3,obj_id_id2,g
038RB_065925.jpg,038RB_15,038RB,bottle,3,obj_id_id2,g
038RB_066150.jpg,038RB_15,038RB,bottle,3,obj_id_id2,g
038RB_066300.jpg,038RB_15,038RB,bottle,3,obj_id_id2,g
038RB_064700.jpg,038RB_15,038RB,bottle,3,obj_id_id2,g
038RB_064825.jpg,038RB_15,038RB,bottle,3,obj_id_id2,g
039ED_057850.jpg,039ED_9,039ED,bottle,1,obj_id_id1,c
039ED_058100.jpg,039ED_9,039ED,bottle,1,obj_id_id1,c
039ED_055175.jpg,039ED_9,039ED,bottle,1,obj_id_id1,c
039ED_057600.jpg,039ED_9,039ED,bottle,1,obj_id_id1,c
039ED_055325.jpg,039ED_9,039ED,bottle,1,obj_id_id1,c
039ED_058125.jpg,039ED_9,039ED,bottle,1,obj_id_id1,c
039ED_055725.jpg,039ED_9,039ED,bottle,1,obj_id_id1,c
039ED_055600.jpg,039ED_9,039ED,bottle,1,obj_id_id1,c
039ED_058275.jpg,039ED_9,039ED,bottle,1,obj_id_id1,c
039ED_056200.jpg,039ED_9,039ED,bottle,1,obj_id_id1,c
039ED_056850.jpg,039ED_9,039ED,bottle,1,obj_id_id1,c
039ED_055475.jpg,039ED_9,039ED,bottle,1,obj_id_id1,c
039ED_057300.jpg,039ED_9,039ED,bottle,1,obj_id_id1,c
039ED_055650.jpg,039ED_9,039ED,bottle,1,obj_id_id1,c
039ED_056875.jpg,039ED_9,039ED,bottle,1,obj_id_id1,c
039ED_056050.jpg,039ED_9,039ED,bottle,1,obj_id_id1,c
039ED_055275.jpg,039ED_9,039ED,bottle,1,obj_id_id1,c
039ED_055750.jpg,039ED_9,039ED,bottle,1,obj_id_id1,c
039ED_057275.jpg,039ED_9,039ED,bottle,1,obj_id_id1,c
039ED_055450.jpg,039ED_9,039ED,bottle,1,obj_id_id1,c
039ED_055350.jpg,039ED_9,039ED,bottle,1,obj_id_id1,c
039ED_058200.jpg,039ED_9,039ED,bottle,1,obj_id_id1,c
039ED_055300.jpg,039ED_9,039ED,bottle,1,obj_id_id1,c
039ED_057675.jpg,039ED_9,039ED,bottle,1,obj_id_id1,c
039ED_056925.jpg,039ED_9,039ED,bottle,1,obj_id_id1,c
039ED_055900.jpg,039ED_9,039ED,bottle,1,obj_id_id1,c
039ED_057900.jpg,039ED_9,039ED,bottle,1,obj_id_id1,c
039ED_058025.jpg,039ED_9,039ED,bottle,1,obj_id_id1,c
039ED_057925.jpg,039ED_9,039ED,bottle,1,obj_id_id1,c
039ED_057750.jpg,039ED_9,039ED,bottle,1,obj_id_id1,c
039ED_056550.jpg,039ED_9,039ED,bottle,1,obj_id_id1,c
039ED_057575.jpg,039ED_9,039ED,bottle,1,obj_id_id1,c
039ED_058175.jpg,039ED_9,039ED,bottle,1,obj_id_id1,c
039ED_055700.jpg,039ED_9,039ED,bottle,1,obj_id_id1,c
039ED_056125.jpg,039ED_9,039ED,bottle,1,obj_id_id1,c
039ED_056100.jpg,039ED_9,039ED,bottle,1,obj_id_id1,c
039ED_056025.jpg,039ED_9,039ED,bottle,1,obj_id_id1,c
039ED_057650.jpg,039ED_9,039ED,bottle,1,obj_id_id1,c
039ED_055525.jpg,039ED_9,039ED,bottle,1,obj_id_id1,c
039ED_056800.jpg,039ED_9,039ED,bottle,1,obj_id_id1,c
039ED_058075.jpg,039ED_9,039ED,bottle,1,obj_id_id1,c
039ED_057625.jpg,039ED_9,039ED,bottle,1,obj_id_id1,c
039ED_056975.jpg,039ED_9,039ED,bottle,1,obj_id_id1,c
039ED_056175.jpg,039ED_9,039ED,bottle,1,obj_id_id1,c
039ED_057525.jpg,039ED_9,039ED,bottle,1,obj_id_id1,c
039ED_057725.jpg,039ED_9,039ED,bottle,1,obj_id_id1,c
039ED_055225.jpg,039ED_9,039ED,bottle,1,obj_id_id1,c
039ED_055950.jpg,039ED_9,039ED,bottle,1,obj_id_id1,c
039ED_055250.jpg,039ED_9,039ED,bottle,1,obj_id_id1,c
039ED_057825.jpg,039ED_9,039ED,bottle,1,obj_id_id1,c
039ED_057100.jpg,039ED_9,039ED,bottle,1,obj_id_id1,c
039ED_056900.jpg,039ED_9,039ED,bottle,1,obj_id_id1,c
039ED_056000.jpg,039ED_9,039ED,bottle,1,obj_id_id1,c
039ED_057875.jpg,039ED_9,039ED,bottle,1,obj_id_id1,c
039ED_055500.jpg,039ED_9,039ED,bottle,1,obj_id_id1,c
039ED_055975.jpg,039ED_9,039ED,bottle,1,obj_id_id1,c
039ED_055775.jpg,039ED_9,039ED,bottle,1,obj_id_id1,c
039ED_057950.jpg,039ED_9,039ED,bottle,1,obj_id_id1,c
039ED_057025.jpg,039ED_9,039ED,bottle,1,obj_id_id1,c
039ED_055925.jpg,039ED_9,039ED,bottle,1,obj_id_id1,c
039ED_055375.jpg,039ED_9,039ED,bottle,1,obj_id_id1,c
039ED_057325.jpg,039ED_9,039ED,bottle,1,obj_id_id1,c
039ED_055675.jpg,039ED_9,039ED,bottle,1,obj_id_id1,c
039ED_056150.jpg,039ED_9,039ED,bottle,1,obj_id_id1,c
039ED_057800.jpg,039ED_9,039ED,bottle,1,obj_id_id1,c
046TE_002050.jpg,046TE_1,046TE,bottle,2,obj_id_id1,a
046TE_001750.jpg,046TE_1,046TE,bottle,2,obj_id_id1,a
046TE_000850.jpg,046TE_1,046TE,bottle,2,obj_id_id1,a
046TE_003525.jpg,046TE_1,046TE,bottle,2,obj_id_id1,a
046TE_035325.jpg,046TE_7,046TE,bottle,1,obj_id_id1,a
046TE_002700.jpg,046TE_1,046TE,bottle,2,obj_id_id1,a
046TE_003650.jpg,046TE_1,046TE,bottle,2,obj_id_id2,b
046TE_002050.jpg,046TE_1,046TE,bottle,2,obj_id_id2,b
046TE_001750.jpg,046TE_1,046TE,bottle,2,obj_id_id2,b
046TE_002650.jpg,046TE_1,046TE,bottle,2,obj_id_id2,b
046TE_001200.jpg,046TE_1,046TE,bottle,2,obj_id_id2,b
046TE_001300.jpg,046TE_1,046TE,bottle,2,obj_id_id2,b
046TE_073550.jpg,046TE_13,046TE,bottle,1,obj_id_id1,c
046TE_073925.jpg,046TE_13,046TE,bottle,1,obj_id_id1,c
046TE_078650.jpg,046TE_14,046TE,bottle,1,obj_id_id1,c
046TE_074000.jpg,046TE_13,046TE,bottle,2,obj_id_id1,c
046TE_078550.jpg,046TE_14,046TE,bottle,3,obj_id_id1,c
046TE_074025.jpg,046TE_13,046TE,bottle,1,obj_id_id1,c
031HW_104900.jpg,031HW_16,031HW,bottle,1,obj_id_id1,a
031HW_105000.jpg,031HW_16,031HW,bottle,1,obj_id_id1,a
031HW_063325.jpg,031HW_11,031HW,bottle,1,obj_id_id1,a
031HW_091225.jpg,031HW_14,031HW,bottle,1,obj_id_id1,a
031HW_104825.jpg,031HW_16,031HW,bottle,1,obj_id_id1,a
031HW_091650.jpg,031HW_14,031HW,bottle,1,obj_id_id1,a
031HW_019025.jpg,031HW_4,031HW,bottle,2,obj_id_id2,d
031HW_026000.jpg,031HW_5,031HW,bottle,1,obj_id_id1,d
031HW_026750.jpg,031HW_5,031HW,bottle,1,obj_id_id1,d
031HW_026100.jpg,031HW_5,031HW,bottle,1,obj_id_id1,d
031HW_026650.jpg,031HW_5,031HW,bottle,1,obj_id_id1,d
031HW_026175.jpg,031HW_5,031HW,bottle,1,obj_id_id1,d
045NA_047800.jpg,045NA_11,045NA,bottle,3,obj_id_id2,d
045NA_043975.jpg,045NA_11,045NA,bottle,3,obj_id_id1,d
045NA_044725.jpg,045NA_11,045NA,bottle,3,obj_id_id1,d
045NA_040975.jpg,045NA_11,045NA,bottle,3,obj_id_id1,d
045NA_044775.jpg,045NA_11,045NA,bottle,3,obj_id_id1,d
045NA_044550.jpg,045NA_11,045NA,bottle,3,obj_id_id1,d
045NA_048725.jpg,045NA_11,045NA,bottle,3,obj_id_id1,d
045NA_047800.jpg,045NA_11,045NA,bottle,3,obj_id_id1,g
045NA_044650.jpg,045NA_11,045NA,bottle,2,obj_id_id1,g
045NA_044750.jpg,045NA_11,045NA,bottle,3,obj_id_id2,g
045NA_044550.jpg,045NA_11,045NA,bottle,3,obj_id_id2,g
045NA_048725.jpg,045NA_11,045NA,bottle,3,obj_id_id2,g
045NA_044675.jpg,045NA_11,045NA,bottle,3,obj_id_id2,g
045NA_044725.jpg,045NA_11,045NA,bottle,3,obj_id_id2,g
045NA_044550.jpg,045NA_11,045NA,bottle,3,obj_id_id3,h
045NA_044650.jpg,045NA_11,045NA,bottle,2,obj_id_id2,h
045NA_044750.jpg,045NA_11,045NA,bottle,3,obj_id_id3,h
045NA_044675.jpg,045NA_11,045NA,bottle,3,obj_id_id3,h
045NA_044725.jpg,045NA_11,045NA,bottle,3,obj_id_id3,h
045NA_044700.jpg,045NA_11,045NA,bottle,3,obj_id_id3,h
045NA_044775.jpg,045NA_11,045NA,bottle,3,obj_id_id3,h
030FD_016175.jpg,030FD_3,030FD,bowl,1,obj_id_id1,h
030FD_018125.jpg,030FD_3,030FD,bowl,1,obj_id_id1,h
030FD_014525.jpg,030FD_3,030FD,bowl,1,obj_id_id1,h
030FD_019050.jpg,030FD_3,030FD,bowl,1,obj_id_id1,h
030FD_020600.jpg,030FD_3,030FD,bowl,1,obj_id_id1,h
030FD_004850.jpg,030FD_2,030FD,bowl,1,obj_id_id1,c
030FD_020850.jpg,030FD_3,030FD,bowl,2,obj_id_id2,c
030FD_020500.jpg,030FD_3,030FD,bowl,2,obj_id_id1,c
030FD_036300.jpg,030FD_4,030FD,bowl,1,obj_id_id1,c
030FD_022150.jpg,030FD_3,030FD,bowl,2,obj_id_id2,c
030FD_077075.jpg,030FD_9,030FD,bowl,3,obj_id_id3,i
030FD_071625.jpg,030FD_9,030FD,bowl,2,obj_id_id1,i
030FD_072175.jpg,030FD_9,030FD,bowl,2,obj_id_id1,i
030FD_072200.jpg,030FD_9,030FD,bowl,2,obj_id_id1,i
030FD_070950.jpg,030FD_9,030FD,bowl,2,obj_id_id1,i
030FD_071050.jpg,030FD_9,030FD,bowl,2,obj_id_id2,q
030FD_064325.jpg,030FD_8,030FD,bowl,3,obj_id_id2,q
030FD_070200.jpg,030FD_9,030FD,bowl,2,obj_id_id2,q
030FD_071075.jpg,030FD_9,030FD,bowl,2,obj_id_id2,q
030FD_069275.jpg,030FD_9,030FD,bowl,3,obj_id_id1,q
030FD_053550.jpg,030FD_6,030FD,bowl,2,obj_id_id2,p
030FD_076225.jpg,030FD_9,030FD,bowl,1,obj_id_id1,p
030FD_054525.jpg,030FD_6,030FD,bowl,2,obj_id_id2,p
030FD_052700.jpg,030FD_6,030FD,bowl,2,obj_id_id2,p
030FD_055025.jpg,030FD_6,030FD,bowl,2,obj_id_id2,p
030FD_071900.jpg,030FD_9,030FD,bowl,3,obj_id_id3,r
030FD_066650.jpg,030FD_9,030FD,bowl,2,obj_id_id1,r
030FD_064500.jpg,030FD_8,030FD,bowl,3,obj_id_id3,r
030FD_065500.jpg,030FD_9,030FD,bowl,1,obj_id_id1,r
030FD_076250.jpg,030FD_9,030FD,bowl,2,obj_id_id2,r
030FD_001475.jpg,030FD_1,030FD,bowl,2,obj_id_id1,a
030FD_002100.jpg,030FD_1,030FD,bowl,2,obj_id_id1,a
030FD_001450.jpg,030FD_1,030FD,bowl,2,obj_id_id1,a
030FD_002200.jpg,030FD_1,030FD,bowl,2,obj_id_id1,a
030FD_001375.jpg,030FD_1,030FD,bowl,2,obj_id_id1,a
030FD_042925.jpg,030FD_4,030FD,bowl,1,obj_id_id1,n
030FD_041675.jpg,030FD_4,030FD,bowl,1,obj_id_id1,n
030FD_041700.jpg,030FD_4,030FD,bowl,1,obj_id_id1,n
030FD_043450.jpg,030FD_4,030FD,bowl,3,obj_id_id3,n
030FD_042025.jpg,030FD_4,030FD,bowl,3,obj_id_id1,n
030FD_054675.jpg,030FD_6,030FD,bowl,2,obj_id_id2,o
030FD_055175.jpg,030FD_6,030FD,bowl,2,obj_id_id1,o
030FD_054650.jpg,030FD_6,030FD,bowl,2,obj_id_id2,o
030FD_055325.jpg,030FD_6,030FD,bowl,2,obj_id_id1,o
030FD_054525.jpg,030FD_6,030FD,bowl,2,obj_id_id1,o
030FD_002150.jpg,030FD_1,030FD,bowl,2,obj_id_id2,b
030FD_001475.jpg,030FD_1,030FD,bowl,2,obj_id_id2,b
030FD_001500.jpg,030FD_1,030FD,bowl,2,obj_id_id2,b
030FD_002275.jpg,030FD_1,030FD,bowl,2,obj_id_id2,b
030FD_001875.jpg,030FD_1,030FD,bowl,2,obj_id_id2,b
030FD_043450.jpg,030FD_4,030FD,bowl,3,obj_id_id1,l
030FD_039200.jpg,030FD_4,030FD,bowl,2,obj_id_id2,l
030FD_041000.jpg,030FD_4,030FD,bowl,1,obj_id_id2,l
030FD_039325.jpg,030FD_4,030FD,bowl,2,obj_id_id2,l
030FD_038125.jpg,030FD_4,030FD,bowl,1,obj_id_id1,l
030FD_042325.jpg,030FD_4,030FD,bowl,3,obj_id_id3,m
030FD_040450.jpg,030FD_4,030FD,bowl,2,obj_id_id1,m
030FD_039875.jpg,030FD_4,030FD,bowl,2,obj_id_id2,m
030FD_041075.jpg,030FD_4,030FD,bowl,3,obj_id_id3,m
030FD_039150.jpg,030FD_4,030FD,bowl,2,obj_id_id1,m
030FD_012175.jpg,030FD_3,030FD,bowl,2,obj_id_id2,e
030FD_032575.jpg,030FD_4,030FD,bowl,1,obj_id_id1,e
030FD_012925.jpg,030FD_3,030FD,bowl,2,obj_id_id2,e
030FD_012075.jpg,030FD_3,030FD,bowl,3,obj_id_id2,e
030FD_013600.jpg,030FD_3,030FD,bowl,2,obj_id_id2,e
030FD_035075.jpg,030FD_4,030FD,bowl,2,obj_id_id2,j
030FD_035350.jpg,030FD_4,030FD,bowl,2,obj_id_id2,j
030FD_035050.jpg,030FD_4,030FD,bowl,1,obj_id_id1,j
030FD_044775.jpg,030FD_4,030FD,bowl,2,obj_id_id2,j
030FD_035100.jpg,030FD_4,030FD,bowl,2,obj_id_id2,j
030FD_035075.jpg,030FD_4,030FD,bowl,2,obj_id_id1,k
030FD_035100.jpg,030FD_4,030FD,bowl,2,obj_id_id1,k
030FD_044750.jpg,030FD_4,030FD,bowl,2,obj_id_id1,k
030FD_035125.jpg,030FD_4,030FD,bowl,2,obj_id_id1,k
030FD_035350.jpg,030FD_4,030FD,bowl,2,obj_id_id1,k
037SM_014750.jpg,037SM_3,037SM,bowl,2,obj_id_id1,f
037SM_014200.jpg,037SM_3,037SM,bowl,3,obj_id_id1,f
037SM_065600.jpg,037SM_11,037SM,bowl,1,obj_id_id1,f
037SM_063500.jpg,037SM_11,037SM,bowl,1,obj_id_id1,f
037SM_016700.jpg,037SM_3,037SM,bowl,3,obj_id_id1,f
037SM_015075.jpg,037SM_3,037SM,bowl,2,obj_id_id2,d
037SM_012750.jpg,037SM_3,037SM,bowl,2,obj_id_id2,d
037SM_014775.jpg,037SM_3,037SM,bowl,3,obj_id_id2,d
037SM_015100.jpg,037SM_3,037SM,bowl,2,obj_id_id2,d
037SM_014250.jpg,037SM_3,037SM,bowl,3,obj_id_id2,d
037SM_016450.jpg,037SM_3,037SM,bowl,3,obj_id_id3,e
037SM_016775.jpg,037SM_3,037SM,bowl,3,obj_id_id3,e
037SM_012950.jpg,037SM_3,037SM,bowl,3,obj_id_id3,e
037SM_016075.jpg,037SM_3,037SM,bowl,3,obj_id_id3,e
037SM_013700.jpg,037SM_3,037SM,bowl,3,obj_id_id3,e
037SM_062650.jpg,037SM_9,037SM,bowl,1,obj_id_id1,j
037SM_062150.jpg,037SM_9,037SM,bowl,1,obj_id_id1,j
037SM_062200.jpg,037SM_9,037SM,bowl,1,obj_id_id1,j
037SM_062900.jpg,037SM_9,037SM,bowl,1,obj_id_id1,j
037SM_062550.jpg,037SM_9,037SM,bowl,1,obj_id_id1,j
037SM_013000.jpg,037SM_3,037SM,bowl,3,obj_id_id1,a
